Gene symbol,Uniprot Identifier,Ctrl1,Ctrl2,Ctrl3,Ctrl4,Ctrl5,Ctrl6,HF1,HF2,HF3,HF4,HF5,HF6,HF7,HF8,HF9
FAM136A,Q96C01,2.5890229335067794,2.7082828943227355,2.6747719010994473,2.5641121479761466,2.6062370583106613,2.6886484916478928,2.3917886520294935,2.7108185879954796,2.5412843927982856,2.462026122061083,2.181503112574319,2.2858821174737542,2.4419310634559217,2.6020528081343492,2.7531507668530395
FAM162A,Q96A26,3.8255108119053176,3.995861639053178,3.728204529115974,3.6776026529106325,3.8120472276936717,3.8671622895487126,3.7753077981170513,3.7767220342351884,3.898152033239924,3.8539836154872056,3.7947456926420386,3.615058407294555,3.732698990836468,3.716815896238508,3.791644527559651
FAM169A,Q9Y6X4,-1.4960619174451928,-1.4204902459006874,-1.7149133405276693,-1.8220834009274043,-1.887515001318686,-1.401024664359305,-1.411368854512176,-1.4971738340740082,-1.1708708948983642,-1.6357297473939205,-1.2426045465578142,-1.359916460817697,-1.6246781788525197,-1.4871555428898056,-1.2284466552385283
FAM171A1,Q5VUB5,-4.065131351139694,-3.868481104777425,-3.801420494730742,-4.057209242777276,-4.25631271871571,-4.260116668480107,-4.003967681542504,-4.064643562261184,-3.848115477934636,-3.9990479938626056,-3.773371403137146,-4.021913363550738,-4.3125239890755385,-3.756493661153808,-4.110716215313824
FAM172A,Q8WUF8,-1.9141638413140356,-1.5621086316280035,-1.8204945791174403,-1.5019118318302596,-1.6366446293036354,-1.5017073428925194,-1.7062087972082303,-1.3026972863133537,-1.7460387835930682,-1.7518840810804406,-1.7412970112901895,-1.53160696318632,-1.703383446909534,-1.7818824591747493,-1.858567326677374
FAM177A1,Q8N128,0.38730186629960883,0.22880424665139643,0.13449464521920618,0.44189818485883237,0.32024337736467245,0.19738038871022567,0.5862803833977459,0.12227188804788724,-0.278398239117152,0.7135844800384739,0.5708876383804373,0.6580061184261652,0.3516132763295161,0.3664278504445697,0.4363584099833204
FAM185A,Q8N0U4,1.0126431122043797,1.1958128669082768,1.4590173850111121,1.0418054758075144,1.270436491257957,1.0992971204559012,0.8034134791367364,0.9749745461755843,1.3968950192257452,0.9043142922838214,1.1506853309835279,0.6691468004817125,1.0291973600647282,1.1862250865137511,1.2651960922181438
FAM20B,O75063,-2.2885765189274707,-2.4509788958749805,-2.5448081234436692,-2.2580337656459335,-2.529393566946549,-2.6786872669885824,-2.3463069258935185,-2.4346641666944215,-2.3335911598123147,-2.427856594520872,-2.2843348785485382,-2.7174777913500634,-2.7869793839607873,-2.4401573734133883,-2.6149097642448282
FAM210A,Q96ND0,1.4465744775385723,1.195786489305025,1.345612049207766,1.5674849818009555,1.388925974690519,1.6748705873223741,1.4710583944906368,1.695539952833876,1.6606257339484394,1.7128941706181706,1.411400217796679,1.1020671402465858,1.3658379780592789,1.4788252248121587,1.742723089015083
FAM210B,Q96KR6,-0.6172057039595558,-0.1797415389197532,0.011426193460309264,-0.5431372592881623,-0.18191969582676748,-0.13295950069698392,-0.3465417017470642,-0.47646707976176117,-0.19228299611561894,0.15178615491437242,-0.2263168041245187,-0.598548310708594,-0.886458090336042,-0.17787212277182007,-0.3109744477316525
FAM219A,Q8IW50,-3.4008737742884954,-3.9002719211535126,-3.4786255151307195,-3.1407735766772866,-3.817831724922474,-3.367090354451671,-3.518546205858767,-3.68618869845994,-3.98708586432136,-3.5932666774245288,-3.70709268864508,-3.746897807242666,-3.972236237306211,-3.5122888746155088,-3.8799036524784505
FAM219B,Q5XKK7,-2.855398647475866,-2.9266203098019403,-2.4722769382473473,-3.3567991119729435,-3.0350023138656823,-2.959012190646501,-3.3828699663119135,-3.1212729450249856,-3.0238317524015024,-3.5562415546595556,-3.2421742941042346,-3.291355875036462,-3.094331762454857,-3.2188828997140426,-3.101486097349156
FAM234A,Q9H0X4,-1.043444522166027,-0.8853264429017891,-0.651130885698322,-1.0120561941933524,-0.7651390428691158,-1.0231133529596512,-0.5220270564237843,-0.7426727332967502,-0.855890360551939,-0.7477296545802119,-0.7350264157125217,-0.8701644217474858,-0.8253616527950633,-0.6712408091241642,-0.658111601513049
FAM241A,Q8N8J7,-1.0389549218845566,-1.7686120670675116,-1.333254037853056,-1.1467872848557334,-1.3746189930465,-1.3123639322583784,-1.1815862078085502,-1.4316360752377406,-0.9382052518288546,-1.0643058200677444,-0.7398082192000217,-0.9167143881313358,-1.2124755555728441,-1.376118724408574,-0.9954275892092816
FAM241B,Q96D05,-2.6670783707219634,-2.0533404055318023,-1.9320508827891238,-3.041515388482857,-2.3853276878285925,-2.720421820139805,-2.4272050316248475,-2.403665948862276,-2.518549842049012,-2.6330189174931036,-2.343097783029478,-2.4223015876015737,-2.3462805750324414,-2.2245684919596975,-2.3429540687987824
FAM3C,Q92520,0.27492605620494004,0.5001874458875868,0.31133660427898846,0.6250593083230918,0.3753672966540904,0.340073686500574,0.4164765598668936,0.3311539475747125,0.38298768899775837,0.47261929745726405,0.28715490762185425,0.352777570822127,0.1839441328496143,0.4297784959810933,0.3473679479931846
FAM43A,Q8N2R8,-6.727808327310525,-6.600184622210836,-6.675199390599248,-7.909512060677537,-6.634579782572569,-6.288924260597918,-6.155292818616269,-6.495692021075957,-6.426166621853486,-5.63737066223784,-6.546684310970159,-6.547785651752431,-6.505479841730978,-6.2345233392418695,-6.1168344451921435
FAM50A,Q14320,-3.177308156549678,-3.3572019721996735,-3.2051392278991706,-3.3448023848543436,-3.318997315402175,-3.5409190487327784,-3.34514593706902,-3.742222830969032,-3.555400130528902,-3.0971193015828256,-3.273322260921173,-3.510336192119638,-3.1402740913208014,-3.5538485593423257,-3.270916860906569
FAM8A1,Q9UBU6,-2.8047880446516587,-2.9483853946913214,-2.6145294052729717,-2.988919212427497,-2.8115070822461945,-3.3506888425930903,-2.9960397040182194,-3.10199641368944,-2.8604632892062156,-3.1809402958858737,-2.847301279991118,-2.961768957528994,-2.7923362817973434,-3.2010175777106937,-2.8197508953555506
FAM91A1,Q658Y4,-2.950667961647925,-3.0155934510328866,-2.8328257444053477,-2.8795342825783763,-3.0008435860359874,-3.2987631214936304,-2.6092563670860613,-3.0114961520674903,-3.0537055820146684,-2.8217986433649926,-2.7034867641593614,-2.981181243469319,-2.821480059449449,-2.9973068135624956,-2.884691306103747
FAM98A,Q8NCA5,2.510497290464489,2.302320694214661,2.226610361369069,2.262908568265285,2.386982382438891,2.3096487639218353,2.3985407211755074,2.4301830598588197,2.3081799628078983,2.41456060376451,2.440164865476728,2.2649546823342845,2.1877815847515727,2.461004954083659,2.5355506721836356
FAM98B,Q52LJ0,1.6347433113623921,1.8339124744637552,1.9056361847665677,1.8173666115019458,1.9404630201938602,1.885848304623071,1.916989872264903,2.0052561334424013,1.891952338774665,1.8062335611975477,1.7584738694294764,1.9575353700359166,1.9477136274276354,1.8708297871247268,1.8657369645231796
FAM98C,Q17RN3,0.6551439616625849,1.0133371824776525,1.0530281814510687,0.6848205864126378,0.863408978862072,0.8591846902923095,0.6581631690406731,0.9893810865901997,0.7715690978552949,0.8504495403132779,0.6519796282917341,0.5684416737929965,0.8225002847699194,0.90741780439485,0.8776977681557483
FAR1,Q8WVX9,-1.9248684845335333,-2.062122987174515,-2.30247285556975,-1.9074171923771104,-2.1814998110186146,-2.2491266810223927,-2.277758601426715,-2.2360447091018365,-2.2698750236225145,-2.1924125127283567,-2.2462808604908027,-2.217738357258856,-2.517008930373901,-2.2324019471940844,-2.053289647446512
FARP1,Q9Y4F1,-0.13854145235331572,-0.10844896161726325,-0.07548920525868041,0.014014589207508976,-0.127295063082272,-0.19431699095880717,0.5372382115770726,0.035341024703377855,-0.16498767491656707,0.25269269938072014,-0.1655034218954441,0.49962482956524923,-0.08279087102873106,0.4627307008960635,0.1645385679000384
FARP2,O94887,-3.3415842055414036,-3.1880185040737743,-2.9444383958239158,-3.1575380277294727,-2.9935715314544247,-3.3421820720754845,-3.1237932154913413,-3.4665013395045,-3.3128845401420826,-3.1964689749354296,-3.012232157325453,-3.373571512023812,-3.0535990930324495,-3.128753163987433,-3.130887838112672
FARS2,O95363,1.2707388613975397,1.2091573080445635,1.2676640691112553,1.1179020990508768,1.2516711751457024,1.18232957872711,0.9686584146061463,1.189761414794937,1.2438283971083557,1.1420843039482946,1.2049988772025486,0.9955228003753263,1.0712859938937491,1.1709135545843097,1.3402412123807572
FARSA,Q9Y285,1.06392095970374,1.0259968756772864,1.389621270113878,1.396666762800205,1.6343314080845097,1.3601461085009845,1.0886687903372874,1.4626550042806876,1.1831451320201865,0.9901335991656808,1.234618637862038,1.0339429176042572,1.0377299228611285,1.2357737035764451,1.246286193649805
FARSB,Q9NSD9,4.093512780840435,4.040412923709287,4.15023035839987,4.184789874992578,4.294666366723661,4.154774930235707,3.962156595248576,4.171938142296952,4.056105250154147,3.9203467052944703,4.1164308433388825,3.9458453531999353,3.901138890913309,4.129969822040561,4.096869099701756
FAS,P25445,-2.9138890654518956,-2.643359629285513,-3.1649152173665307,-2.9657892544181266,-3.511696409492602,-2.926014434184019,-3.358918040340889,-3.9186989343491643,-2.8570925566631082,-3.3848385204112645,-3.0667246703072806,-2.7396997771049456,-2.740525667287553,-3.51308292504857,-3.1333717659760207
FASN,P49327,3.0780331180306923,1.9369121904802462,2.2517869123730314,2.3431209202752754,1.7177574794634438,2.202290985203497,2.163333518352694,1.6254841006796674,3.112956013959433,1.9460989172169825,3.118759083990149,2.0592810382313544,1.8813733046067895,2.0306214028278866,1.5999537453803434
FASTKD1,Q53R41,-0.9890744874271284,-0.4246302721074642,-0.5326474749812355,-1.1691475989647735,-0.7401060236283712,-0.9115725622345572,-0.8723721587872966,-0.5441213799338236,-0.4748960562514135,-0.8048450513546435,-0.7867337497910576,-0.7544478764143143,-0.7213195191369941,-0.4529882390082207,-0.6695271403403531
FASTKD2,Q9NYY8,0.6476944181531294,0.5707948518339236,0.6739756824488943,0.6191904801158259,0.4865088993665445,0.5496936117282445,0.46046666536094705,0.4970728459018723,0.5745691245459064,0.46223889798897844,0.5968321788408559,0.3222933669194745,0.41455702372024206,0.47160704248118535,0.48985717740044876
FASTKD5,Q7L8L6,0.6069518403525116,0.8189027826929056,0.7432712279761589,0.6529071883826276,0.5182735711378612,0.7276470216185267,0.2685799458333662,0.5880703422190408,0.6185252085553365,0.767961291551039,0.4658926768089664,0.24571472168426922,-0.01485099227474862,0.5759372720941478,0.6186231371928876
FAT1,Q14517,-3.4054198710246197,-3.7384609617478812,-3.8240093113306077,-3.7110942194425345,-3.6736015672187303,-3.4496797316325374,-3.8938430694886748,-3.5481911435327547,-3.505569727612162,-3.361367406760934,-3.5465252205592463,-3.210857540315242,-3.651317267678092,-3.4822397973247856,-3.5929692851635746
FAU,P62861,-0.9201955305936877,-1.1072326827943542,-1.2056269976497127,-0.8157079719917739,-1.003456087385949,-1.1331941849288292,-1.1417204638637308,-1.079970329827713,-0.9403289626469657,-1.2416099958821185,-0.8358263588876547,-1.3277680095751805,-0.9944674203454227,-0.9346414820207016,-1.0520449402536514
FBH1,Q8NFZ0,-3.5689723268756914,-3.5124813744600427,-3.5897974898045746,-3.828203983407242,-3.568664133461155,-3.6964904051246847,-3.6103740968877513,-3.5236897546822696,-3.4366748083819623,-3.8692160227090433,-3.7389267074760095,-3.683379343141068,-3.6356601698337307,-3.6746836299784853,-3.543075983931576
FBL,P22087,0.12812510917456876,0.04082689703772857,-0.2988869225643427,0.21248008049724731,-0.1431651521167545,0.2517204373064743,0.23392571310735022,0.27911593887837327,0.18269081626108274,0.27474658237164107,0.1440823021321016,0.2815078993174751,0.006878957080598269,0.13218922376340103,0.16918865219491863
FBLIM1,Q8WUP2,0.4363797290322218,0.8879856093430369,1.7438716917879589,0.8232503041343051,1.3337823027170614,0.8572686214022838,0.9411739381819082,0.8232308745455619,0.9863630206814555,0.6073236147776413,0.7933514991621458,0.7298009720781131,0.8040013194563791,0.9548343693338595,0.843160443650671
FBLL1,A6NHQ2,-1.961810855897017,-2.021134485790565,-2.092312704780163,-1.935563341304725,-2.046551667115068,-1.7317246344127355,-2.0677768069634475,-1.8852099509691236,-1.7981830169490038,-1.7908815909432967,-2.059416103970584,-1.969905461784684,-2.1357529969096056,-1.950952119844608,-1.84930912291912
FBLN1,P23142,2.4597994505335166,2.3161589729843257,2.4038350096365697,2.3405200296544137,2.275475022122336,2.002520100137449,3.725295791777043,2.4530920599998822,2.799399738534145,2.936080103417222,2.702943747386076,3.3328368165554885,3.8610868898245876,3.0917297532458186,2.723978100342645
FBLN2,P98095,2.4516173358594813,2.214095138620184,2.8428715228194754,2.1103492082743145,2.3985562890732446,1.925734415704376,3.298460112313844,2.3070624326267044,2.4108067507479625,2.919785503151502,2.787418777939479,2.9997556257362668,3.55013230057299,2.8909735995166415,2.497696888266546
FBLN5,Q9UBX5,2.0914009474989896,2.4068420995400395,2.2099126342215136,2.079753879577506,2.2767151275464066,1.6776161830920984,4.231261195355486,2.636483770851001,2.9835004298206904,3.2684348107646315,3.1427486065108248,3.2316980013374526,3.935446284337054,3.534206309329619,3.542798253312771
FBN1,P35555,5.71942206150479,6.014070318768351,6.4330973606373085,4.95367606045744,6.594895217689704,5.416541529167038,6.437180843617597,6.3146575056661405,5.974949589807235,6.228102246839722,6.574434144300877,6.099542868099562,6.598506071197736,6.821147148968741,6.17465183651942
FBN2,P35556,-4.922391214363035,-4.71278611650534,-4.651713821906631,-4.287161784243898,-4.068801212181263,-4.842012953547769,-3.5593699298636388,-4.23517012725698,-4.7187102286684794,-4.965967100770603,-4.4735142163887325,-4.136178146977622,-3.6687145551575213,-3.79294473515729,-4.465408010829304
FBN3,Q75N90,-0.9041318479688378,-0.6792022544973193,-0.09156861544150274,-1.2850026766450746,-0.32659209790348953,-1.1187349132778728,-0.2708968920412751,-0.38437164193835116,-0.5020807563475778,-0.2515150606671881,0.2551696710092841,-0.5890810659937245,-0.2027281774168621,0.1563731925343781,-0.822767794088449
FBP1,P09467,-2.5194819672357696,-2.4924633858904404,-2.7946831340265206,-2.5309674863021208,-2.511500781001928,-2.4560329698544265,-2.552102498882956,-2.8220407540257746,-2.6381507989935287,-2.744468674249724,-2.75226302299998,-2.5354016087214646,-2.548802917032045,-2.7376171515393253,-2.7551215035412433
FBXL18,Q96ME1,-2.260783221120814,-2.02705716730528,-2.0910673970581506,-2.0359707545351213,-2.065886808057492,-2.0777818858971386,-2.128355348113608,-2.2741395593410516,-2.081580914840181,-2.226978594712836,-2.0819205332646327,-2.1124786930137525,-2.184460559382,-2.032629250811393,-2.2411229124180885
FBXL4,Q9UKA2,-1.6802236474400836,-1.6580905497177376,-1.498845600926856,-1.8013614955219523,-1.829981652719102,-1.81622888813094,-1.9460639346959887,-1.998948800411366,-1.762311429124452,-2.042984910173544,-1.8401109827901756,-2.2267487342037455,-1.8557514807514757,-2.0722826990116197,-2.0193545724782815
FBXL8,Q96CD0,-1.3134011314424114,-1.3209323589905644,-1.047664626858328,-1.4260911724373884,-1.4752055194208396,-1.1971153114729631,-1.3732175554190391,-1.4364316907535652,-1.381479795185676,-1.2814613332820777,-1.385982039382256,-1.2521999968246185,-0.9427719947017152,-1.1560404185752802,-1.3312172430829108
FBXO2,Q9UK22,-2.824752807346208,-2.594813011484172,-2.4545987317573683,-2.681982294889295,-2.657888566434206,-2.3417172721441624,-2.568944499894414,-2.903729707969404,-2.3739864214562125,-2.535010079955871,-2.4443452105585415,-3.1408562896733176,-2.4341485641302683,-2.6915302477103005,-3.0552046758057063
FBXO21,O94952,-0.537527786631351,-0.2681715125098201,-0.4093453437920118,-0.22467504539806882,-0.29082386388477843,-0.2957635142098951,-0.33551848607433854,-0.4349159462738079,-0.5965610942799806,-0.32867743778364655,-0.3324158300181743,-0.507862594317622,-0.4656251217786753,-0.42279547260528005,-0.5490220894954412
FBXO22,Q8NEZ5,-1.5552563552443672,-1.479657188249174,-1.522891966898932,-1.9633936000716332,-1.4450780230277402,-1.7156430703084986,-1.3473855725336392,-1.4181305697443278,-1.3492282199598016,-1.337213505049263,-1.427408829600786,-1.3804229443602836,-1.4871672148568607,-1.3633309116741081,-1.5390779080685135
FBXO3,Q9UK99,-0.25473941486756857,-0.18853566341891437,-0.3658571998929361,-0.3541503920322988,-0.2944966833661482,-0.41758761501177233,-0.4196552777712128,-0.298841501811669,-0.34696309843123885,-0.16307007392379447,-0.4638300494460772,-0.4717069717741502,-0.5233554120981907,-0.2380852789267962,-0.4655203546984126
FBXO30,Q8TB52,-0.6981881706123261,-0.9485542481258626,-0.7986418223826313,-0.6260904855955545,-1.0087580191600978,-0.7499788207664544,-0.7520643824850346,-0.9557269026048871,-0.8465773870233839,-0.42763167930536383,-0.6554153686389625,-0.6849050117079116,-0.9404721953749728,-0.6331531641332759,-0.6732713889080948
FBXO38,Q6PIJ6,-1.7600054218144123,-1.7835348478682604,-1.8339719899247697,-1.810784308456185,-1.7533666403391805,-1.834490981260668,-1.8441710442435522,-1.536907759444052,-1.751977167023469,-1.739426655101802,-1.6552849457520082,-1.7629472939857678,-1.6712031363397166,-1.6249476113318195,-1.6270353723867998
FBXO4,Q9UKT5,-4.177033251133446,-3.801790601128232,-4.006285885567239,-3.6706078226164323,-3.9003794720538494,-4.0267841422658535,-3.697225920608947,-4.174770012997856,-4.144155644398344,-3.735805070973914,-3.74890680042183,-3.587417782589485,-3.650453027433782,-3.9602636181503517,-4.031641083026644
FBXO40,Q9UH90,1.0435515146217753,2.1767897143246486,1.629424236090987,0.6146110976868826,1.9866236499880863,0.6960869850656977,1.8941279156821196,2.2339644343454097,1.9686121449870626,1.6807885424802365,1.467609285116101,1.7276531521524667,2.03709393648467,2.0369779253197606,1.9171313548383502
FBXO42,Q6P3S6,-2.2502974057197562,-2.0726379122294176,-1.8669478006912144,-2.281853288765099,-2.156173393660197,-2.220065100367684,-2.56593516731499,-2.2025356490361325,-2.2361196432776964,-2.4724311303050825,-2.3738063213873737,-2.4229093271002036,-2.412242062872238,-2.3020687139768157,-2.1700224676231947
FBXO6,Q9NRD1,-1.6343779575753743,-1.7234720872619071,-1.6845682541293492,-2.798401027548671,-1.765216728761363,-2.21620961088756,-2.0191745340138354,-2.043990515495903,-1.8308951337842991,-2.149374460076938,-1.8925116546513117,-2.3014001216502287,-1.8791419962877356,-2.153471936860118,-1.9902977387738865
FBXO7,Q9Y3I1,-1.1139837885634734,-1.0388086787616366,-1.132610305616371,-1.071684295282342,-1.0401633073053773,-1.4149966123077604,-0.9820020955210644,-1.2396025427256951,-1.0847632121615334,-1.1012453571477003,-1.2415861810805922,-0.7354079683395902,-0.9537710782965121,-1.1469534807421375,-0.9497907780347319
FBXW5,Q969U6,-4.329613970284047,-4.560287832275467,-4.337136636020615,-4.407030424540164,-4.204322742620894,-4.710334523491483,-4.297195646736853,-4.24303440018298,-4.565527215829809,-4.279853181284029,-4.3030697112327765,-4.338376707596435,-4.369011698334955,-4.51044099863533,-4.435681720456973
FBXW8,Q8N3Y1,-3.5173231595621264,-3.5819244723703356,-3.7340838562672953,-3.7953647751332973,-3.6836729639785144,-3.9479190793164722,-3.162437975260369,-3.340891684118347,-3.4543048391615194,-3.699066680079838,-3.628559074126809,-3.427823470390802,-3.0546857574926314,-3.4806532462135458,-3.2747029537864307
FCER1G,P30273,-1.0386067801902783,-0.5661311421293256,-1.629245397397625,-0.38471651426538855,-1.355182625729995,-0.903499095178951,-1.5437469118692597,-2.9137065528885593,-1.8634285419699914,-1.2812946480215643,-0.0893283609707396,-1.5730560898510824,-0.7142233421938009,-2.214449767799991,-2.2936433706259933
FCGBP,Q9Y6R7,-2.9594382856801342,-1.4862675447776255,-2.959720425967177,-2.7929726328526847,-2.3932805052236574,-3.837348014070322,-3.7863046822937516,-4.316486085706124,-4.048036634432945,-2.919955111013742,-3.6960676823016136,-2.8384788197113586,-2.7335716466400086,-3.989829591694404,-3.704342118049926
FCGR2A,P12318,-4.494171564306114,-4.3394044147793736,-4.366582121391721,-4.002696871941463,-4.456657792596843,-4.3940978220074385,-4.36088219110532,-4.555257605343508,-4.48409886151795,-4.577151390512798,-4.217989045076614,-4.569015867832947,-4.714609071883656,-4.620287808195547,-5.1259162693347875
FCGRT,P55899,-0.6073003555101799,-0.3095341033405852,-0.2895104311612009,-0.4998784486039334,-0.512771154445538,-0.31028555856354245,-0.46143446544757794,-0.3750455373593127,-0.2660817362017731,-0.35186086018020646,-0.10221369856858686,-0.29802358389305894,-0.3181090969309537,-0.3991114963433873,-0.4225007359415791
FCHO2,Q0JRZ9,-0.856150534095864,-1.0274612997122539,-1.1122017768504833,-1.0322776541111658,-0.9169450437092372,-1.283670472936297,-1.064247972813643,-1.4568705587633062,-1.126387353730184,-0.8272730184921144,-0.9547817569718902,-0.9932787552864326,-0.8406808997377979,-1.013732613405658,-1.039973762391341
FCHSD2,O94868,-1.4002716261582258,-1.5001995332474714,-1.305875773637787,-1.3642098980393307,-1.5125690666754323,-1.088281772301471,-1.3960175794372702,-1.367092677525374,-1.3369668885663764,-1.3878579490183682,-1.231754435515004,-1.2865919798925276,-1.3679714959969722,-1.2649506480027917,-1.5119760414461787
FCN1,O00602,-2.063642209655619,-2.4479235448423484,-3.095453272288939,-1.5149967873041845,-2.535683420265414,-0.8751461893270935,-1.7141098104331718,-1.5502520800313349,-1.9858693101283897,-2.4165348251616976,-2.988916211756692,-2.3303859778707476,-2.5252842342266106,-1.62536030433154,-2.1443563918213115
FCN2,Q15485,-1.58425126009449,-1.9296063084319321,-2.096456225720935,-1.3219810186178549,-2.0426625308696487,-1.6380969407801054,-0.19778969214043585,-1.8009652382062349,-1.894161755071174,-1.6494239726977007,-1.7076995084576083,-0.6652831342356222,-0.3294288680251576,-1.6320530323572662,-1.5172258661798494
FCN3,O75636,-2.6472614746064025,-3.058875471508232,-3.430681430604599,-2.228846732239564,-2.035492118943541,-2.6726511111439493,-2.5049547507269274,-2.8203462393842393,-2.877738062100537,-3.4737002994150643,-2.044269092167035,-2.3009786559867074,-2.020002972500727,-3.5195175791456172,-2.839319005421654
FCSK,Q8N0W3,-0.40012790375635987,-0.3508138475144129,-0.2367367053955185,-0.4443593024527033,-0.1790756970224301,-0.27551901861863826,-0.2066790417547537,-0.30932682556106883,-0.20694048971597923,-0.3458349298246368,-0.2649947240316308,-0.5760870195943326,-0.19411368666471773,-0.21511219018129069,-0.3743527963872779
FDPS,P14324,1.2866617406496488,1.3597047485598637,1.416724714789808,1.1880976982195008,1.5571645358411814,1.335265417071085,1.1845616772960454,1.1329089344783085,1.4349589714072728,1.3937240760708285,1.2774351044750603,1.2719921078018785,1.5867386451404535,1.2533913987974188,1.382115062938837
FDX1,P10109,1.8971174406951299,1.9238449695210953,1.9541776921369838,1.7766321449766487,1.8757310867015669,2.006741339925995,1.8440678860971857,1.8650743348764252,1.8628053868859809,1.8927804369497316,1.785234539566968,1.3398321421310264,1.716635987192479,1.7234296287697148,1.8912948786430483
FDX2,Q6P4F2,-1.9506129055428296,-1.8337989292192383,-1.5304889270288875,-2.1571646804460727,-1.778940013971134,-1.9507168960105083,-2.0450584315285063,-2.064846018075471,-1.8756595053952303,-1.7928345932155842,-1.8170845340498367,-2.0710329486725314,-1.568739113486604,-1.9259487284044319,-1.849858341007721
FDXR,P22570,1.93992126965707,2.06445863817056,2.0574013901679074,1.879175088834181,1.9726497159277123,2.2984276861024853,1.799798979569534,2.055028195108676,2.0833476667279847,1.9935863734382409,1.8713988639281176,1.1221260967598958,1.730731251723359,1.4923306155634393,1.721784671089953
FECH,P22830,3.5424618078037895,3.833206217163138,4.038374143379684,3.421846293867894,3.658650692428502,3.8853225799489763,3.991375687314516,4.083679674759104,3.9648097209734168,4.096264108291443,3.9372793669743302,3.7023659568104286,3.9353648852005314,4.06312378637865,4.1977079173642196
FEM1A,Q9BSK4,-3.8265113784296343,-3.5573023146185143,-3.7898340610901418,-3.4091307557802057,-4.011231441178603,-3.9120130735235836,-3.697379723013796,-3.749428237352248,-3.819381593207792,-3.8966832255597605,-3.657580749916626,-3.852406352722994,-3.7124954657391456,-3.9837700807090393,-3.8630387153998864
FEN1,P39748,-0.956610852633716,-0.6683415362134397,-0.9219581407322117,-0.5381911705602285,-1.105496121294351,-0.6062366034136026,-1.055691734361961,-0.8566714609788804,-1.054855474955783,-0.9806443830088369,-1.2736443096916013,-0.39184957673357346,-0.9809839873262796,-0.988248183525382,-1.2011607017566206
FER,P16591,-0.9791507331147251,-0.8279474881744164,-0.8546186535570648,-0.8432918134553731,-0.8118861023817772,-0.8922758009134242,-0.7334141041254156,-0.8272826286186685,-0.6818203834831955,-0.7544033148716984,-0.9798456419583523,-0.6913374202603713,-0.6456953677948327,-0.7499764107195723,-0.9862905864258593
FERMT2,Q96AC1,3.686869029256812,3.8695939928651235,3.745988967163292,3.8122584179084065,4.012641957933319,3.79203731772677,3.7959890564513863,3.859821375323449,3.907635884553656,3.9581147294103403,3.798079558059886,3.7383056769769674,3.896895216428806,3.860489630499057,4.065500124871349
FERMT3,Q86UX7,-0.5261228936487257,-0.8308607557002183,-1.348434669103753,-0.14203375589288925,-0.9577594120876398,-0.6306173122930012,-0.3919695968608359,-1.0324790195501095,-1.0109404205444577,-0.8399902395574976,-0.5415361733316821,-0.7447154871360837,-0.5058693775925036,-1.0631661089078612,-1.0570807046784871
FES,P07332,-1.7949128484954358,-1.9320092733195082,-1.5892746278736887,-1.9254220821394767,-1.8017173478494755,-1.91304753096669,-2.0420565453093467,-1.9106950097071902,-1.9347992779903613,-1.8060941697729085,-1.3839812008143042,-1.7597598999580661,-1.98721100781367,-1.9229768446581694,-2.01933443953801
FETUB,Q9UGM5,-2.274078799862618,-3.0939084496596507,-2.9271638073681494,-2.5836871975448332,-1.6883954375828836,-2.522900622129363,-1.5754867736984934,-1.8291949344995935,-1.4946207754812804,-2.2719385457717287,-1.972202391817092,-1.3754130618157383,-0.6064500775012114,-1.2637620915281573,-1.4563980330417259
FEZ2,Q9UHY8,-1.3555480089734253,-1.7774675757739402,-1.6217906543627976,-1.649910589310899,-1.649456734190668,-1.7005107680976508,-1.5724754191910968,-1.6147804287977578,-1.6799799283255936,-1.623310095503534,-1.593869292932176,-1.7614279282742267,-1.9455021851985883,-1.6670191946162802,-1.8512206570198693
FGA,P02671,5.9085345780744625,6.021264343652547,4.936628761658987,6.66951459888935,6.03068587285869,6.053288742713729,5.903035543450709,5.416714771699084,5.215468798068539,5.708782450352771,5.454207931408504,6.304202512066759,6.916028591941547,5.710956898318749,5.458777288939771
FGB,P02675,4.4376785241123535,4.595787029223423,3.7788263800661603,5.070570214577323,4.608589614522042,4.661651848041338,4.544107751053296,4.138525208643305,4.041250617051105,4.44202567340513,4.214972203177847,4.79862270933107,5.592224090086972,4.416454877500989,4.258616789036843
FGD4,Q96M96,-0.13940620296047612,-0.0745050698829246,-0.05920145165979562,-0.20941381895073263,-0.022012167274887418,-0.1602995941080536,0.03283993913819927,-0.2619478068704808,-0.1292012502624047,-0.19830353092788755,-0.15190280865295946,-0.2168786245960881,-0.10733934547606339,-0.25068939274126123,-0.23354323822537992
FGD5,Q6ZNL6,-0.441553121355156,-0.4401508166272201,-0.3462562199508632,-0.49106486096366453,-0.39557044733382796,-0.29677273884229294,-0.24655546464654776,-0.26263603791107926,-0.18558685362049587,-0.18110977218658064,-0.5015662700103185,-0.31184984766120394,-0.2562500925423308,-0.12227888475675286,-0.3229329421515814
FGF1,P05230,-0.7552464244627402,-0.4520869748775347,-0.5022356197536482,-0.5425545190121888,-0.3737323683534939,-0.14214261515532556,0.08782739024099939,-0.11414250181613994,-0.504872840646005,-0.15344561910711008,-0.6183148891928028,-0.14785908403258574,-0.22566317650242596,-0.24534804573244173,-0.5727867814046128
