"my_auc","power","avg_log2fc","pct_1","pct_2","cluster","gene","avg_expr","statistic","pval","padj"
0.527894230786384,0.0557884615727677,0.0240990939946546,0.156914480831911,0.0956548155557116,"Adipocyte","SMAD1",0.16467303655394,2373553345.5,1.87580242899557e-51,4.70272347038718e-51
0.364775541607703,0.270448916784595,-1.03583332676387,0.211702623001707,0.409881450678008,"Adipocyte","PALLD",0.314947743252166,1640128186,0,0
0.875522887973127,0.751045775946255,1.91250485427248,0.799161881111284,0.0924721968666754,"Adipocyte","TENM3",2.06683474158643,3936584563,0,0
0.919573221912391,0.839146443824782,2.40051755090609,0.912773552692845,0.212828489667595,"Adipocyte","ACSL1",2.78341054145131,4134646620.5,0,0
0.345734466243635,0.30853106751273,-1.21825854678041,0.101660717057271,0.377371738747272,"Adipocyte","SORBS2",0.168290225526997,1554514429.5,0,0
0.532601890066766,0.0652037801335323,-0.0391499709732033,0.165761291323917,0.0884899828473905,"Adipocyte","EGFLAM",0.213839271944414,2394720238,2.00701563224399e-74,5.88243623149961e-74
0.631697082254089,0.263394164508179,0.512648033772182,0.488747477882974,0.183813783131978,"Adipocyte","C7",1.05810389444438,2840278668.5,0,0
0.865387144538312,0.730774289076625,2.0262452839807,0.843706347974546,0.242794685986877,"Adipocyte","GHR",2.48255436827401,3891011555.5,0,0
0.38954598539968,0.220908029200639,-0.753788251425874,0.159397796057737,0.334616316043637,"Adipocyte","CMYA5",0.226676730772578,1751502712,5.73294037876053e-291,4.75593716206926e-290
0.579121944853504,0.158243889707008,0.240844089729012,0.557504268198044,0.350861857726484,"Adipocyte","FER",0.943668309701001,2603886819.54688,4.04217955499471e-145,1.75910220713039e-144
0.477692333395853,0.0446153332082938,-0.290623237301261,0.173832065807853,0.192705340523004,"Adipocyte","PDGFRB",0.233302366771221,2147832217,2.89513997227477e-19,5.35544640181738e-19
0.421309890622264,0.157380218755471,-0.50401941641512,0.0389570076051529,0.189890994235176,"Adipocyte","CD74",0.0401503549017275,1894321707,1.4787312123729e-223,9.2549446028115e-223
0.44418044707884,0.11163910584232,-0.620092482393146,0.384137823995033,0.373135889650113,"Adipocyte","SGCD",0.632375605998372,1997153832.5,7.71099194299138e-71,2.21543213866173e-70
0.873979318898029,0.747958637796058,2.36674049210604,0.93388173211237,0.290349113638546,"Adipocyte","EBF1",3.19334362909115,3929644264.49219,0,0
0.486776108469517,0.0264477830609663,-0.10140970661768,0.0408194940245227,0.0652787908055135,"Adipocyte","DOCK2",0.0431846846984423,2188675294,1.10901742798422e-17,2.00534034308604e-17
0.559202013840246,0.118404027680493,0.150146389129502,0.205028713332299,0.079986759389155,"Adipocyte","GFPT2",0.322294864169092,2514321493.5,1.9107148505946e-262,1.42289682658233e-261
0.489727750433206,0.0205444991335889,-0.123244733371991,0.0361632779760981,0.055209334917239,"Adipocyte","F13A1",0.0442372635009358,2201946664,6.28160561937839e-13,1.05233176227996e-12
0.376356424571567,0.247287150856865,-0.959193451741923,0.126804283718765,0.335777018942385,"Adipocyte","MLIP",0.202806068955291,1692198926.5,0,0
0.364796759164276,0.270406481671448,-0.631969529471439,0.475399658544156,0.570574318660234,"Adipocyte","DST",0.823423588014047,1640223585.79688,0,0
0.530107823032539,0.0602156460650787,-0.0300524593028484,0.275027161260282,0.18140496637544,"Adipocyte","ADGRB3",0.477519904696841,2383506247,3.39958142512572e-35,7.46272317827673e-35
0.509220207033,0.0184404140659997,0.0076939655025009,0.0918826633555797,0.0721828236032517,"Adipocyte","SLC35F1",0.128776725909985,2289589951,1.33517068810929e-08,2.04247599747944e-08
0.396351471152854,0.207297057694293,-0.785760862689298,0.456309172745615,0.54710805857394,"Adipocyte","LAMA2",1.31127686919911,1782101992.1875,1.97709677881261e-199,1.10893721237094e-198
0.511076057947672,0.022152115895343,-0.0495904152640688,0.12401055408971,0.0945585961513385,"Adipocyte","ARHGAP18",0.134993318063286,2297934352,1.62637462069112e-09,2.54452427996909e-09
0.750636135115413,0.501272270230826,1.10162869464251,0.640850535464846,0.139186906124929,"Adipocyte","AKAP12",1.40526275040506,3375060392.5,0,0
0.524097418239572,0.0481948364791449,0.0234709769707541,0.152103057581872,0.0996628229727464,"Adipocyte","SYTL3",0.190271020138109,2356481863,1.55624294408096e-37,3.49376045011521e-37
0.541925119499368,0.0838502389987359,0.321424568912459,0.808163898804905,0.58239342669588,"Adipocyte","QKI",1.84994355324493,2436639965.70312,2.0784740402654e-33,4.49982603529861e-33
0.489598517668417,0.0208029646631659,-0.0690326401589763,0.0225050442340525,0.0426379194472188,"Adipocyte","IKZF1",0.024381398263707,2201365599,1.70253277824642e-16,3.02756535646971e-16
0.880094288993827,0.760188577987655,1.58623274289019,0.770293341611051,0.0176197565963032,"Adipocyte","MLXIPL",1.60927456875854,3957138802,0,0
0.510271384922417,0.0205427698448346,0.0765120934405432,0.689275182368462,0.545477342649527,"Adipocyte","CD36",1.69265474099099,2294316327.32812,0.0028331932186987,0.00365420717449444
0.656320553787128,0.312641107574255,0.511809211923347,0.37917119354338,0.067521383443218,"Adipocyte","SEMA3A",0.620816985415791,2950992368,0,0
0.512657748979673,0.0253154979593462,0.0161971406872129,0.04407884525842,0.0183777958968436,"Adipocyte","RELN",0.0483389974328338,2305046057,1.24003643560393e-50,3.09254059811051e-50
0.679303536955374,0.358607073910748,0.852266575869974,0.657612913239174,0.320174879236745,"Adipocyte","NAMPT",1.54488231842903,3054329994,0,0
0.858443316616126,0.716886633232253,1.78760965446619,0.804749340369393,0.167092496557298,"Adipocyte","PLXNA4",2.06704908408123,3859790252,0,0
0.320145777080218,0.359708445839565,-0.936236467060333,0.434269750116405,0.631952574539337,"Adipocyte","CALD1",0.783410629456749,1439460853.9375,0,0
0.506176922599883,0.0123538451997658,-0.00233556886426269,0.039112214806767,0.0263422239354133,"Adipocyte","KIAA1549",0.0381232696944495,2275906532,7.77677181417111e-10,1.22508501959912e-09
